"di_id","Year","Poorpop","Poorpop.Interp","P20population"
"MD",1990,113435.74704,113435.74704,52294.66704
"MD",1991,,218458.251493333,
"MD",1992,,323480.755946667,
"MD",1993,428503.2604,428503.2604,187410.60883
"MD",1994,,529373.578709333,
"MD",1995,,630243.897018667,
"MD",1996,731114.215328,731114.215328,429751.867034
"MD",1997,,962789.614200233,
"MD",1998,,1194465.01307247,
"MD",1999,1426140.4119447,1426140.4119447,997319.1050628
"MD",2000,,1150646.0543946,
"MD",2001,,875151.6968445,
"MD",2002,599657.3392944,599657.3392944,407592.3011628
"MD",2003,,566984.0664183,
"MD",2004,,534310.7935422,
"MD",2005,501637.5206661,501637.5206661,473358.1392428
"MD",2006,,349819.64078312,
"MD",2007,,198001.76090014,
"MD",2008,46183.88101716,46183.88101716,52857.55530372
"MD",2009,,32570.8574945625,
"MD",2010,18957.833971965,18957.833971965,32900.8998834
"MD",2011,9810.790978086,9810.790978086,32602.19158863
"MD",2012,12095.512525925,12095.512525925,29565.460921013
"MD",2013,3018.0098606152,3018.0098606152,13979.87990949
"MD",2014,,2063.6099780972,
"MD",2015,1109.2100955792,1109.2100955792,16066.849897336
"MD",2016,,1109.2100955792,
"MD",2017,,1109.2100955792,
"ME",1981,,1372.529618656,
"ME",1982,,1372.529618656,
"ME",1983,,1372.529618656,
"ME",1984,1372.529618656,1372.529618656,0
"ME",1985,,1378.057343936,
"ME",1986,,1383.585069216,
"ME",1987,1389.112794496,1389.112794496,0
"ME",1988,,1387.76360314667,
"ME",1989,,1386.41441179733,
"ME",1990,1385.065220448,1385.065220448,0
"ME",1991,,1724.667311882,
"ME",1992,,2064.269403316,
"ME",1993,2403.87149475,2403.87149475,1393.74055128
"ME",1994,,2404.965411175,
"ME",1995,,2406.0593276,
"ME",1996,2407.153244025,2407.153244025,1395.643276552
"ME",1997,,2400.584492575,
"ME",1998,,2394.015741125,
"ME",1999,2387.446989675,2387.446989675,1384.217788184
"ME",2000,,2392.47270175,
"ME",2001,,2397.498413825,
"ME",2002,2402.5241259,2402.5241259,1392.959360352
"ME",2003,,2069.37779994133,
"ME",2004,,1736.23147398267,
"ME",2005,1403.085148024,1403.085148024,1403.085148024
"ME",2006,,1321.596240176,
"ME",2007,,1240.107332328,
"ME",2008,1158.61842448,1158.61842448,1158.61842448
"ME",2009,,579.30921224,
"ME",2010,0,0,0
"ME",2011,1309.865420943,1309.865420943,2234.679145098
"ME",2012,7846.23361896,7846.23361896,9320.60782668
"ME",2013,6450.01712928,6450.01712928,12017.71532025
"ME",2014,,3225.00856464,
"ME",2015,0,0,462.5516366739
"ME",2016,,0,
"ME",2017,,0,
"RS",1981,,9556.780301,
"RS",1982,,9556.780301,
"RS",1983,,9556.780301,
"RS",1984,9556.780301,9556.780301,271.4680121
"RS",1985,,9586.130808,
"RS",1986,,9615.481315,
"RS",1987,9644.831822,9644.831822,273.9691862
"RS",1988,,10925.5537746667,
"RS",1989,,12206.2757273333,
"RS",1990,13486.99768,13486.99768,274.9841554
"RS",1991,,28114.1108483093,
"RS",1992,,42741.2240166187,
"RS",1993,57368.337184928,57368.337184928,14063.969928778
"RS",1994,,51356.8379313867,
"RS",1995,,45345.3386778453,
"RS",1996,39333.839424304,39333.839424304,13543.52359672
"RS",1997,,39200.6353394747,
"RS",1998,,39067.4312546453,
"RS",1999,38934.227169816,38934.227169816,13405.92812988
"RS",2000,,30108.5249591573,
"RS",2001,,21282.8227484987,
"RS",2002,12457.12053784,12457.12053784,6370.28201733
"RS",2003,,30113.1424327037,
"RS",2004,,47769.1643275673,
"RS",2005,65425.186222431,65425.186222431,62856.952716698
"RS",2006,,46360.530684594,
"RS",2007,,27295.875146757,
"RS",2008,8231.21960892,8231.21960892,9242.676308118
"RS",2009,,11390.049467144,
"RS",2010,14548.879325368,14548.879325368,22201.21953306
"RS",2011,12296.687864477,12296.687864477,27721.826948395
"RS",2012,395195.20367502,395195.20367502,520764.24035828
"RS",2013,20968.382728992,20968.382728992,58168.546494516
"RS",2014,,14136.1246838405,
"RS",2015,7303.866638689,7303.866638689,35812.994911178
"RS",2016,,7303.866638689,
"RS",2017,,7303.866638689,
"SI",1981,,812.2508778748,
"SI",1982,,812.2508778748,
"SI",1983,,812.2508778748,
"SI",1984,812.2508778748,812.2508778748,458.554244512
"SI",1985,,810.382796704267,
"SI",1986,,808.514715533733,
"SI",1987,806.6466343632,806.6466343632,522.0489730832
"SI",1988,,832.933698303933,
"SI",1989,,859.220762244667,
"SI",1990,885.5078261854,885.5078261854,581.4772395982
"SI",1991,,893.338089579867,
"SI",1992,,901.168352974333,
"SI",1993,908.9986163688,908.9986163688,622.6251773142
"SI",1994,,792.8892764176,
"SI",1995,,676.7799364664,
"SI",1996,560.6705965152,560.6705965152,435.245044476
"SI",1997,,477.9075126683,
"SI",1998,,395.1444288214,
"SI",1999,312.3813449745,312.3813449745,311.14372659
"SI",2000,,208.254229983,
"SI",2001,,104.1271149915,
"SI",2002,0,0,0
"SI",2003,,0,
"SI",2004,,0,
"SI",2005,0,0,0
"SI",2006,,0,
"SI",2007,,0,
"SI",2008,0,0,0
"SI",2009,,0,
"SI",2010,0,0,0
"SI",2011,0,0,0
"SI",2012,0,0,0
"SI",2013,0,0,0
"SI",2014,,0,
"SI",2015,0,0,0
"SI",2016,,0,
"SI",2017,,0,
"TJ",1981,,50099.99089425,
"TJ",1982,,50099.99089425,
"TJ",1983,,50099.99089425,
"TJ",1984,50099.99089425,50099.99089425,14403.7413355
"TJ",1985,,50875.56439171,
"TJ",1986,,51651.13788917,
"TJ",1987,52426.71138663,52426.71138663,17935.450326199
"TJ",1988,,55016.57353994,
"TJ",1989,,57606.43569325,
"TJ",1990,60196.29784656,60196.29784656,23702.280718928
"TJ",1991,,513742.54175604,
"TJ",1992,,967288.78566552,
"TJ",1993,1420835.029575,1420835.029575,604661.6287346
"TJ",1994,,2424325.210736,
"TJ",1995,,3427815.391897,
"TJ",1996,4431305.573058,4431305.573058,3481650.887632
"TJ",1997,,4062465.0425234,
"TJ",1998,,3693624.5119888,
"TJ",1999,3324783.9814542,3324783.9814542,2272400.4825708
"TJ",2000,,2923255.6702892,
"TJ",2001,,2521727.3591242,
"TJ",2002,2120199.0479592,2120199.0479592,1556339.705596
"TJ",2003,,1711012.43783627,
"TJ",2004,,1301825.82771333,
"TJ",2005,892639.2175904,892639.2175904,845735.4058048
"TJ",2006,,777884.791978453,
"TJ",2007,,663130.366366507,
"TJ",2008,548375.94075456,548375.94075456,614588.99202144
"TJ",2009,,452644.44588513,
"TJ",2010,356912.9510157,356912.9510157,552579.4089036
"TJ",2011,372694.69604263,372694.69604263,705147.57178794
"TJ",2012,390101.94085732,390101.94085732,820091.8856376
"TJ",2013,411849.83552092,411849.83552092,977010.2012581
"TJ",2014,,411679.40665161,
"TJ",2015,411508.9777823,411508.9777823,1085176.0163212
"TJ",2016,,411508.9777823,
"TJ",2017,,411508.9777823,
"TM",1981,,1192186.691793,
"TM",1982,,1192186.691793,
"TM",1983,,1192186.691793,
"TM",1984,1192186.691793,1192186.691793,525296.0110923
"TM",1985,,1165985.4819177,
"TM",1986,,1139784.2720424,
"TM",1987,1113583.0621671,1113583.0621671,564999.2514567
"TM",1988,,980420.926068267,
"TM",1989,,847258.789969433,
"TM",1990,714096.6538706,714096.6538706,265156.7684194
"TM",1991,,908508.106972633,
"TM",1992,,1102919.56007467,
"TM",1993,1297331.0131767,1297331.0131767,700818.3975737
"TM",1994,,1533733.585369,
"TM",1995,,1770136.1575613,
"TM",1996,2006538.7297536,2006538.7297536,1497223.6992736
"TM",1997,,1984647.4357584,
"TM",1998,,1962756.1417632,
"TM",1999,1940864.847768,1940864.847768,1452530.3824636
"TM",2000,,1905064.01032133,
"TM",2001,,1869263.17287467,
"TM",2002,1833462.335428,1833462.335428,1489678.351281
"TM",2003,,1709286.63772837,
"TM",2004,,1585110.94002873,
"TM",2005,1460935.2423291,1460935.2423291,1405085.8027508
"TM",2006,,1252564.6341556,
"TM",2007,,1044194.0259821,
"TM",2008,835823.4178086,835823.4178086,936110.6980056
"TM",2009,,740859.2459268,
"TM",2010,645895.074045,645895.074045,865306.950066
"TM",2011,463361.22193365,463361.22193365,777910.7580402
"TM",2012,350678.77794864,350678.77794864,693078.5147681
"TM",2013,263300.99600322,263300.99600322,674588.2421376
"TM",2014,,208955.32584139,
"TM",2015,154609.65567956,154609.65567956,586529.1764588
"TM",2016,,154609.65567956,
"TM",2017,,154609.65567956,
"UG",1981,,7887587.943868,
"UG",1982,,7887587.943868,
"UG",1983,,7887587.943868,
"UG",1984,7887587.943868,7887587.943868,4771655.309731
"UG",1985,,8379106.8694461,
"UG",1986,,8870625.7950242,
"UG",1987,9362144.7206023,9362144.7206023,6652510.9391377
"UG",1988,,9624928.29376557,
"UG",1989,,9887711.86692883,
"UG",1990,10150495.4400921,10150495.4400921,6760138.2379383
"UG",1991,,10782519.6925643,
"UG",1992,,11414543.9450366,
"UG",1993,12046568.1975088,12046568.1975088,8220059.6106238
"UG",1994,,12338237.3615369,
"UG",1995,,12629906.5255651,
"UG",1996,12921575.6895932,12921575.6895932,10232299.0424732
"UG",1997,,13626179.8233881,
"UG",1998,,14330783.9571831,
"UG",1999,15035388.090978,15035388.090978,12194197.588383
"UG",2000,,15534643.9851107,
"UG",2001,,16033899.8792433,
"UG",2002,16533155.773376,16533155.773376,14472641.1984448
"UG",2003,,16449376.2892027,
"UG",2004,,16365596.8050293,
"UG",2005,16281817.320856,16281817.320856,15976459.959524
"UG",2006,,15710306.7675643,
"UG",2007,,15138796.2142725,
"UG",2008,14567285.6609808,14567285.6609808,15512886.751956
"UG",2009,,14450402.2028189,
"UG",2010,14333518.744657,14333518.744657,16765684.8520259
"UG",2011,13358056.7028144,13358056.7028144,17436643.9827392
"UG",2012,13268670.7741212,13268670.7741212,18309364.7342568
"UG",2013,13884423.6626816,13884423.6626816,20515348.9038358
"UG",2014,,14818944.4408398,
"UG",2015,15753465.218998,15753465.218998,23920947.049472
"UG",2016,,15753465.218998,
"UG",2017,,15753465.218998,
"DJ",1981,,51762.0524137,
"DJ",1982,,51762.0524137,
"DJ",1983,,51762.0524137,
"DJ",1984,,51762.0524137,
"DJ",1985,,51762.0524137,
"DJ",1986,,51762.0524137,
"DJ",1987,,51762.0524137,
"DJ",1988,,51762.0524137,
"DJ",1989,,51762.0524137,
"DJ",1990,51762.0524137,51762.0524137,17585.49446034
"DJ",1991,,61705.6928394667,
"DJ",1992,,71649.3332652333,
"DJ",1993,81592.973691,81592.973691,34340.02372545
"DJ",1994,,91843.3828218,
"DJ",1995,,102093.7919526,
"DJ",1996,112344.2010834,112344.2010834,65753.7898732
"DJ",1997,,121667.321235733,
"DJ",1998,,130990.441388067,
"DJ",1999,140313.5615404,140313.5615404,90422.4065034
"DJ",2000,,144852.455698167,
"DJ",2001,,149391.349855933,
"DJ",2002,153930.2440137,153930.2440137,113967.5723123
"DJ",2003,,155500.407713267,
"DJ",2004,,157070.571412833,
"DJ",2005,158640.7351124,158640.7351124,152581.79547
"DJ",2006,,156990.051754267,
"DJ",2007,,155339.368396133,
"DJ",2008,153688.685038,153688.685038,168786.3967888
"DJ",2009,,155797.7945261,
"DJ",2010,157906.9040142,157906.9040142,190016.642208
"DJ",2011,160650.1909266,160650.1909266,213936.5767523
"DJ",2012,161454.3285585,161454.3285585,224526.0261185
"DJ",2013,201930.1921728,201930.1921728,291509.3233728
"DJ",2014,,187222.3419933,
"DJ",2015,172514.4918138,172514.4918138,291266.3303406
"DJ",2016,,172514.4918138,
"DJ",2017,,172514.4918138,
"LB",1981,,1652.3471935616,
"LB",1982,,1652.3471935616,
"LB",1983,,1652.3471935616,
"LB",1984,,1652.3471935616,
"LB",1985,,1652.3471935616,
"LB",1986,,1652.3471935616,
"LB",1987,,1652.3471935616,
"LB",1988,,1652.3471935616,
"LB",1989,,1652.3471935616,
"LB",1990,1652.3471935616,1652.3471935616,0
"LB",1991,,1101.56479570773,
"LB",1992,,550.782397853867,
"LB",1993,0,0,0
"LB",1994,,0,
"LB",1995,,0,
"LB",1996,0,0,0
"LB",1997,,0,
"LB",1998,,0,
"LB",1999,0,0,0
"LB",2000,,0,
"LB",2001,,0,
"LB",2002,0,0,0
"LB",2003,,0,
"LB",2004,,0,
"LB",2005,0,0,0
"LB",2006,,0,
"LB",2007,,0,
"LB",2008,0,0,0
"LB",2009,,0,
"LB",2010,0,0,0
"LB",2011,0,0,0
"LB",2012,0,0,0
"LB",2013,0,0,3225.2684899552
"LB",2014,,0,
"LB",2015,0,0,3576.9950691504
"LB",2016,,0,
"LB",2017,,0,
"FM",1981,,12436.208988,
"FM",1982,,12436.208988,
"FM",1983,,12436.208988,
"FM",1984,,12436.208988,
"FM",1985,,12436.208988,
"FM",1986,,12436.208988,
"FM",1987,12436.208988,12436.208988,4402.9151082
"FM",1988,,12272.7153087,
"FM",1989,,12109.2216294,
"FM",1990,11945.7279501,11945.7279501,4048.65899322
"FM",1991,,11025.82756146,
"FM",1992,,10105.92717282,
"FM",1993,9186.02678418,9186.02678418,2831.65792518
"FM",1994,,9547.97717345333,
"FM",1995,,9909.92756272667,
"FM",1996,10271.877952,10271.877952,5299.14946104
"FM",1997,,10440.39699064,
"FM",1998,,10608.91602928,
"FM",1999,10777.43506792,10777.43506792,5869.86745808
"FM",2000,,10203.8165571267,
"FM",2001,,9630.19804633333,
"FM",2002,9056.57953554,9056.57953554,5381.9081946
"FM",2003,,9034.37186985333,
"FM",2004,,9012.16420416667,
"FM",2005,8989.95653848,8989.95653848,8452.883012
"FM",2006,,9949.72601938667,
"FM",2007,,10909.4955002933,
"FM",2008,11869.2649812,11869.2649812,13181.623587
"FM",2009,,12445.1055338,
"FM",2010,13020.9460864,13020.9460864,16239.1554304
"FM",2011,12908.0675656,12908.0675656,18535.5989644
"FM",2012,14201.1498156,14201.1498156,21890.3359341
"FM",2013,16551.8969604,16551.8969604,28821.9072302
"FM",2014,,16313.592552,
"FM",2015,16075.2881436,16075.2881436,30528.6482508
"FM",2016,,16075.2881436,
"FM",2017,,16075.2881436,
"SB",1981,,123753.08032,
"SB",1982,,123753.08032,
"SB",1983,,123753.08032,
"SB",1984,,123753.08032,
"SB",1985,,123753.08032,
"SB",1986,,123753.08032,
"SB",1987,,123753.08032,
"SB",1988,,123753.08032,
"SB",1989,,123753.08032,
"SB",1990,123753.08032,123753.08032,68839.802624
"SB",1991,,119350.149444267,
"SB",1992,,114947.218568533,
"SB",1993,110544.2876928,110544.2876928,62945.7334272
"SB",1994,,107738.683670567,
"SB",1995,,104933.079648333,
"SB",1996,102127.4756261,102127.4756261,69522.5014203
"SB",1997,,110341.102872733,
"SB",1998,,118554.730119367,
"SB",1999,126768.357366,126768.357366,92027.6509902
"SB",2000,,157306.905997333,
"SB",2001,,187845.454628667,
"SB",2002,218384.00326,218384.00326,185521.0258408
"SB",2003,,216955.250027,
"SB",2004,,215526.496794,
"SB",2005,214097.743561,214097.743561,209392.691079
"SB",2006,,204102.532308267,
"SB",2007,,194107.321055533,
"SB",2008,184112.1098028,184112.1098028,197392.1136939
"SB",2009,,182379.3437724,
"SB",2010,180646.577742,180646.577742,218418.977451
"SB",2011,157814.9168646,157814.9168646,215851.535754
"SB",2012,148809.5167127,148809.5167127,219492.9575293
"SB",2013,141681.3687276,141681.3687276,235261.5495317
"SB",2014,,143351.8251778,
"SB",2015,145022.281628,145022.281628,267607.9794458
"SB",2016,,145022.281628,
"SB",2017,,145022.281628,
"TV",1981,,760.69975209,
"TV",1982,,760.69975209,
"TV",1983,,760.69975209,
"TV",1984,,760.69975209,
"TV",1985,,760.69975209,
"TV",1986,,760.69975209,
"TV",1987,,760.69975209,
"TV",1988,,760.69975209,
"TV",1989,,760.69975209,
"TV",1990,760.69975209,760.69975209,145.68753633
"TV",1991,,695.8431197,
"TV",1992,,630.98648731,
"TV",1993,566.12985492,566.12985492,53.249354928
"TV",1994,,592.15586368,
"TV",1995,,618.18187244,
"TV",1996,644.2078812,644.2078812,251.1166684
"TV",1997,,513.98233805,
"TV",1998,,383.7567949,
"TV",1999,253.53125175,253.53125175,26.38287876
"TV",2000,,244.433369283333,
"TV",2001,,235.335486816667,
"TV",2002,226.23760435,226.23760435,27.20160908
"TV",2003,,271.996417913333,
"TV",2004,,317.755231476667,
"TV",2005,363.51404504,363.51404504,326.92201259
"TV",2006,,323.273221826667,
"TV",2007,,283.032398613333,
"TV",2008,242.7915754,242.7915754,280.525751
"TV",2009,,293.073044835,
"TV",2010,343.35451427,343.35451427,601.18762002
"TV",2011,288.3392342,288.3392342,606.72509976
"TV",2012,290.97085875,290.97085875,686.1930075
"TV",2013,293.52109285,293.52109285,822.51631423
"TV",2014,,275.91674183,
"TV",2015,258.31239081,258.31239081,929.51882403
"TV",2016,,258.31239081,
"TV",2017,,258.31239081,
"HT",1981,,4980797.3630313,
"HT",1982,,4980797.3630313,
"HT",1983,,4980797.3630313,
"HT",1984,,4980797.3630313,
"HT",1985,,4980797.3630313,
"HT",1986,,4980797.3630313,
"HT",1987,,4980797.3630313,
"HT",1988,,4980797.3630313,
"HT",1989,,4980797.3630313,
"HT",1990,,4980797.3630313,
"HT",1991,,4980797.3630313,
"HT",1992,,4980797.3630313,
"HT",1993,,4980797.3630313,
"HT",1994,,4980797.3630313,
"HT",1995,,4980797.3630313,
"HT",1996,4980797.3630313,4980797.3630313,4344829.2046219
"HT",1997,,4988842.3981452,
"HT",1998,,4996887.4332591,
"HT",1999,5004932.468373,5004932.468373,4304881.4134446
"HT",2000,,5017633.3866732,
"HT",2001,,5030334.3049734,
"HT",2002,5043035.2232736,5043035.2232736,4537472.0447151
"HT",2003,,5067657.31586653,
"HT",2004,,5092279.40845947,
"HT",2005,5116901.5010524,5116901.5010524,5053630.5990516
"HT",2006,,5180878.12621473,
"HT",2007,,5244854.75137707,
"HT",2008,5308831.3765394,5308831.3765394,5481773.0523136
"HT",2009,,5102057.44000005,
"HT",2010,4895283.5034607,4895283.5034607,5318271.3024075
"HT",2011,5117466.5457038,5117466.5457038,5786452.7110772
"HT",2012,2416516.658153,2416516.658153,3348829.1787
"HT",2013,2431017.9495072,2431017.9495072,3693560.1511232
"HT",2014,,2483221.41938605,
"HT",2015,2535424.8892649,2535424.8892649,4267931.5082722
"HT",2016,,2535424.8892649,
"HT",2017,,2535424.8892649,
"XK",1981,,146894.14573,
"XK",1982,,146894.14573,
"XK",1983,,146894.14573,
"XK",1984,,146894.14573,
"XK",1985,,146894.14573,
"XK",1986,,146894.14573,
"XK",1987,,146894.14573,
"XK",1988,,146894.14573,
"XK",1989,,146894.14573,
"XK",1990,,146894.14573,
"XK",1991,,146894.14573,
"XK",1992,,146894.14573,
"XK",1993,,146894.14573,
"XK",1994,,146894.14573,
"XK",1995,,146894.14573,
"XK",1996,146894.14573,146894.14573,56321.63892
"XK",1997,,148932.57028,
"XK",1998,,150970.99483,
"XK",1999,153009.41938,153009.41938,56180.489
"XK",2000,,113070.9995196,
"XK",2001,,73132.5796592,
"XK",2002,33194.1597988,33194.1597988,16484.99470207
"XK",2003,,39030.3933948667,
"XK",2004,,44866.6269909333,
"XK",2005,50702.860587,50702.860587,49303.2339814
"XK",2006,,47796.35967762,
"XK",2007,,44889.85876824,
"XK",2008,41983.35785886,41983.35785886,49823.35863879
"XK",2009,,40232.00629903,
"XK",2010,38480.6547392,38480.6547392,55082.5879808
"XK",2011,25290.28116,25290.28116,44669.22354
"XK",2012,9011.702816,9011.702816,31877.93654
"XK",2013,5338.8068897,5338.8068897,19523.451746
"XK",2014,,5844.54531475,
"XK",2015,6350.2837398,6350.2837398,28234.260054
"XK",2016,,6350.2837398,
"XK",2017,,6350.2837398,
"MV",1981,,47528.765,
"MV",1982,,47528.765,
"MV",1983,,47528.765,
"MV",1984,,47528.765,
"MV",1985,,47528.765,
"MV",1986,,47528.765,
"MV",1987,,47528.765,
"MV",1988,,47528.765,
"MV",1989,,47528.765,
"MV",1990,,47528.765,
"MV",1991,,47528.765,
"MV",1992,,47528.765,
"MV",1993,,47528.765,
"MV",1994,,47528.765,
"MV",1995,,47528.765,
"MV",1996,47528.765,47528.765,25710.82242
"MV",1997,,42776.2046666667,
"MV",1998,,38023.6443333333,
"MV",1999,33271.084,33271.084,19499.5472
"MV",2000,,34188.4425666667,
"MV",2001,,35105.8011333333,
"MV",2002,36023.1597,36023.1597,24930.01368
"MV",2003,,38064.4435,
"MV",2004,,40105.7273,
"MV",2005,42147.0111,42147.0111,40309.6713
"MV",2006,,34331.7656533333,
"MV",2007,,26516.5202066667,
"MV",2008,18701.27476,18701.27476,24187.70694
"MV",2009,,21896.783775,
"MV",2010,25092.29279,25092.29279,38924.02
"MV",2011,18743.65584,18743.65584,40935.4894
"MV",2012,19515.73085,19515.73085,43775.7705
"MV",2013,18257.80929,18257.80929,46551.7932
"MV",2014,,17475.582301385,
"MV",2015,16693.35531277,16693.35531277,50127.0501256
"MV",2016,,16693.35531277,
"MV",2017,,16693.35531277,
"PS",1981,,42699.49190285,
"PS",1982,,42699.49190285,
"PS",1983,,42699.49190285,
"PS",1984,,42699.49190285,
"PS",1985,,42699.49190285,
"PS",1986,,42699.49190285,
"PS",1987,,42699.49190285,
"PS",1988,,42699.49190285,
"PS",1989,,42699.49190285,
"PS",1990,,42699.49190285,
"PS",1991,,42699.49190285,
"PS",1992,,42699.49190285,
"PS",1993,,42699.49190285,
"PS",1994,,42699.49190285,
"PS",1995,,42699.49190285,
"PS",1996,42699.49190285,42699.49190285,15259.508367214
"PS",1997,,34381.1176941813,
"PS",1998,,26062.7434855127,
"PS",1999,17744.369276844,17744.369276844,6479.263330218
"PS",2000,,30613.7220232993,
"PS",2001,,43483.0747697547,
"PS",2002,56352.42751621,56352.42751621,40743.43336217
"PS",2003,,47774.0699821467,
"PS",2004,,39195.7124480833,
"PS",2005,30617.35491402,30617.35491402,25438.925079548
"PS",2006,,32582.16268668,
"PS",2007,,34546.97045934,
"PS",2008,36511.778232,36511.778232,49348.64543904
