"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","P20Headcount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10","ConsumptionFloor","diff","P20Threshold","P20Threshold.1","P20Threshold.2","ExtPovHC","LMPovHC","UMPovHC","NP20.Threshold","HeadCount","NP20PG","pop","P20pop","P20average","restpop","restaverage","NP20pop","NP20average","Nrestaverage","Global.Consumption.Floor","Global.Ext.HC"
1,1,"SLE","Sierra Leone","SSA","N",2008,,"X",1767.19,1.95,69.04302,0.577817,0.204622,0.09500556,0.2849674,-1,-1,-1,-1,6.165372,"SLE_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.04461914163677,0.377817,1.95,1.95,1.95,0.5627577,,,1.9,0.5627577,0.1949952,6165372,3562456.752924,1.25944762788218,4932297.6,3.65286441388998,1233074.4,0.0975455999999999,2.81299798356164,1.04496690494807,0.1808509
0,1,"SVK","Slovak Republic","ECA","N",2008,2008,"X",0.5670743,1.95,530.3413,0,0,0,0,0.268744,458.0902,0.1215954,-1,5.379233,"SVK_N2008X",0.04189,0.05677,0.06635,0.07441,0.08239,0.09098,0.1014,0.1155,0.1377,0.2326,,0.2,1.95,1.95,1.95,0,,,1.9,0,0,5379233,0,,4303386.4,,1075846.6,1.95,21.3073479452055,1.04496690494807,0.1808509
0,1,"SVN","Slovenia","ECA","N",2008,2008,"Y",0.681299,1.95,1047.848,0,0,0,0,0.2371736,957.696,0.09500113,-1,2.021316,"SVN_N2008Y",0.04197,0.06026,0.07006,0.07867,0.08697,0.09611,0.1065,0.1193,0.139,0.2012,,0.2,1.95,1.95,1.95,0,,,1.9,0,0,2021316,0,,1617052.8,,404263.2,1.95,42.5747465753425,1.04496690494807,0.1808509
1,1,"SLB","Solomon Islands","EAP","N",2008,,"X",7.131074,1.95,103.5142,0.3778199,0.130147,0.0625368,0.1866468,-1,-1,-1,-1,0.504477,"SLB_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.01300752226329,0.1778199,1.95,1.95,1.95,0.3649564,,,1.9,0.3649564,0.1238154,504477,190601.4496923,1.27828670485594,403581.6,4.69356769903516,100895.4,0.7737537,4.06056979417808,1.04496690494807,0.1808509
1,1,"ZAF","South Africa","SSA","N",2008,,"X",5.067535,1.95,339.3333,0.1803799,0.05230162,0.0219131,0.07017002,-1,-1,-1,-1,49.557573296,"ZAF_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.132997677701,0.0196201,1.95,1.95,1.95,0.1716238,,,1.95,0.1803799,0.05230162,49557573.296,8939190.11537515,1.38459244073203,39646058.6368,13.3066656633619,9911514.6592,1.440059205,13.585189308339,1.04496690494807,0.1808509
0,1,"SSD","South Sudan","SSA","N",2008,2009,"X",1.543373,1.95,97.7013,0.4414432,0.1968115,0.1159337,0.3260612,0.4634066,69.15482,0.4027424,-1,9.263136,"SSD_N2009X",0.01252,0.02612,0.03725,0.04873,0.06249,0.07955,0.09988,0.1279,0.1736,0.332,0.801333814335036,0.2414432,1.95,1.95,1.95,0.4293023,,,1.9,0.4293023,0.1905112,9263136,4089148.3978752,1.08061878629006,7410508.8,4.8966653333136,1852627.2,0.1401436,3.98008601780822,1.04496690494807,0.1808509
0,1,"ESP","Spain","OHI","N",2008,2008,"Y",0.776917,1.95,1280.283,0.004938765,0.003700828,0.002995417,0.01020079,0.3422014,1088.617,0.224326,-1,45.954106,"ESP_N2008Y",0.02336,0.04263,0.05562,0.06713,0.0787,0.0914,0.1061,0.1254,0.154,0.2556,0.371687484530489,0.195061235,1.95,1.95,1.95,0.004938765,,,1.9,0.004938765,0.003668251,45954106,226956.53031909,0.488781537489636,36763284.8,42.2979817048756,9190821.2,1.9151516155,52.1355819591387,1.04496690494807,0.1808509
1,1,"LKA","Sri Lanka","SAS","N",2008,,"X",42.21893,1.95,210.0065,0.03014537,0.004864647,0.001289163,0.005732609,-1,-1,-1,-1,19.817,"LKA_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.43323735514622,0.16985463,1.95,1.95,1.95,0.02704389,,,1.95,0.03014537,0.004864647,19817000,597390.79729,1.63532276598363,15853600,7.06809625461213,3963400,1.90256969175,8.15476168665154,1.04496690494807,0.1808509
0,0,"LCA","St. Lucia","LAC","N",2008,1995,"Y",2.139054,1.95,123.6496,0.2881513,0.1002557,0.04700068,0.144923,0.4258438,91.11112,0.3157385,0.3738608,0.16922,"LCA_N1995Y",0.02007,0.03218,0.04364,0.0551,0.06721,0.08084,0.09743,0.1201,0.1586,0.3248,1.03582428729738,0.0881513,1.95,1.95,1.95,0.2773288,,,1.9,0.2773288,0.09545345,169220,48760.962986,1.27154179071897,135376,5.19604223308566,33844,1.043192225,4.8206923547089,1.04496690494807,0.1808509
0,1,"SDN","Sudan","SSA","N",2008,2009,"X",1.48553,1.95,138.0463,0.1606566,0.04341998,0.01791618,0.05813155,0.3539534,111.414,0.2131855,-1,32.955496,"SDN_N2009X",0.02639,0.04183,0.05274,0.06378,0.07496,0.08786,0.1037,0.125,0.1569,0.2669,1.14538076710307,0.0393434,1.95,1.95,1.95,0.1524589,,,1.95,0.1606566,0.04341998,32955496,5294517.9386736,1.42298174491431,26364396.8,5.13484359816338,6591099.2,1.526655195,5.29147181768836,1.04496690494807,0.1808509
0,1,"SUR","Suriname","LAC","N",2008,1999,"Y",1.884817,1.95,296.2632,0.1963897,0.1504712,0.1359333,0.0728098,0.5760975,189.5593,1.612256,-1,0.515148,"SUR_N1999Y",0,0.01009,0.02686,0.03626,0.05191,0.07367,0.08728,0.1116,0.1751,0.4272,0.18840087006683,0.00361030000000001,1.95,1.95,1.95,0.1936712,,,1.93,0.1963897,0.1499953,515148,101169.7611756,0.455935698257088,412118.4,12.0090781875245,103029.6,0.502545355,12.04956366125,1.04496690494807,0.1808509
0,1,"SWE","Sweden","OHI","N",2008,2008,"Y",9.105002,1.95,1430.227,0.004885311,0.004416918,0.004038453,0.004026233,0.2811927,1258.031,0.167754,-1,9.219637,"SWE_N2008Y",0.03186,0.05406,0.06604,0.07511,0.08363,0.09285,0.1051,0.1227,0.1452,0.2235,0.167086359764886,0.195114689,1.95,1.95,1.95,0.004885311,,,1.9,0.004885311,0.004404592,9219637,45040.794052107,0.186961761492769,7375709.6,47.2510845204553,1843927.4,1.908156376,58.2994129607945,1.04496690494807,0.1808509
0,1,"CHE","Switzerland","OHI","N",2008,2008,"Y",1.613419,1.95,1940.342,0,0,0,0,0.3379252,1598.773,0.1961289,-1,7.647675,"CHE_N2008Y",0.02996,0.0452,0.05518,0.06497,0.07621,0.08923,0.1041,0.1225,0.1499,0.2628,,0.2,1.95,1.95,1.95,0,,,1.9,0,0,7647675,0,,6118140,,1529535,1.95,79.2525821917808,1.04496690494807,0.1808509
0,1,"SYR","Syrian Arab Republic","MNA","N",2008,2004,"X",22.88657,1.95,243.1314,0.01017573,0.001447229,0.0003420151,0.001671779,0.3577617,186.2932,0.2084355,-1,20.325443,"SYR_N2004X",0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868,1.4891679927641,0.18982427,1.95,1.95,1.95,0.008410072,,,1.95,0.01017573,0.001447229,20325443,206826.22009839,1.67266397103697,16260354.4,8.05834001114199,4065088.6,1.93588951725,9.50772899055051,1.04496690494807,0.1808509
1,1,"TJK","Tajikistan","ECA","N",2008,,"X",1.88267,1.95,152.5453,0.08058307,0.02405338,0.01198393,0.037001,-1,-1,-1,-1,7.309728,"TJK_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.978466539837644,0.11941693,1.95,1.95,1.95,0.07502002,,,1.95,0.08058307,0.02405338,7309728,589040.32310496,1.36794112584691,5847782.4,5.33485395978675,1461945.6,1.715479545,5.84011504525685,1.04496690494807,0.1808509
1,1,"TZA","Tanzania","SSA","N",2008,,"X",585.5204,1.95,68.96261,0.5991106,0.2276845,0.1133339,0.3288199,-1,-1,-1,-1,43.270144,"TZA_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.979353754866932,0.3991106,1.95,1.95,1.95,0.5815088,,,1.9,0.5815088,0.2181376,43270144,25923601.9339264,1.20892685757855,34616115.2,3.8488994605768,8654028.8,-0.1223072,2.8646566630137,1.04496690494807,0.1808509
0,1,"THA","Thailand","EAP","N",2008,2008,"X",12.84438,1.95,378.6387,0.001892128,0.0002494947,5.733673e-05,0.0002858405,0.4028827,274.5164,0.2670459,-1,66.54576,"THA_N2008X",0.02687,0.03734,0.04595,0.05539,0.0664,0.07955,0.09648,0.1203,0.1604,0.3113,1.50186774107827,0.198107872,1.95,1.95,1.95,0.001498485,,,1.95,0.001892128,0.0002494947,66545760,125913.09577728,1.69287433778264,53236608,12.4687850187633,13309152,1.947567426675,15.0736026638792,1.04496690494807,0.1808509
1,1,"TMP","Timor-Leste","EAP","N",2008,,"X",0.5613374,1.95,69.61799,0.496338,0.1355664,0.05058758,0.1727168,-1,-1,-1,-1,1.07811,"TMP_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.22234343465638,0.296338,1.95,1.95,1.95,0.4736637,,,1.9,0.4736637,0.1263867,1078110,535106.96118,1.41739020586778,862488,3.14755929599014,215622,0.74932635,2.67368170017123,1.04496690494807,0.1808509
1,1,"TGO","Togo","SSA","N",2008,,"X",232.215,1.95,75.96155,0.5714659,0.2348802,0.1232063,0.3479054,-1,-1,-1,-1,6.161796,"TGO_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.927128404182217,0.3714659,1.95,1.95,1.95,0.5604179,,,1.9,0.5604179,0.226164,6161796,3521256.2967564,1.148523673941,4929436.8,4.29609665227869,1232359.2,-0.198558,3.17134703424658,1.04496690494807,0.1808509
1,1,"TON","Tonga","EAP","N",2008,,"X",1.638717,1.95,293.216,0.01551836,0.003643536,0.00129852,0.004575504,-1,-1,-1,-1,0.103005,"TON_N2001X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.25503939030656,0.18448164,1.95,1.95,1.95,0.01454981,,,1.95,0.01551836,0.003643536,103005,1598.4686718,1.49216198103408,82404,9.76841190800855,20601,1.914475524,11.5713537217397,1.04496690494807,0.1808509
0,0,"TTO","Trinidad and Tobago","LAC","N",2008,1992,"Y",4.619226,1.95,547.4287,0.00589485,0.002026304,0.001389336,0.001628864,0.4027296,423.133,0.2882084,-1.18867,1.315372,"TTO_N1992Y",0.02073,0.03433,0.04578,0.05757,0.07038,0.08493,0.1023,0.125,0.1601,0.2989,0.612981862543824,0.19410515,1.95,1.95,1.95,0.005485321,,,1.95,0.00589485,0.002026304,1315372,7753.9206342,1.27970426728415,1052297.6,18.0967900887657,263074.4,1.930243536,22.0145089790137,1.04496690494807,0.1808509
1,1,"TUN","Tunisia","MNA","N",2008,,"X",0.6965338,1.95,270.3133,0.02742135,0.005634325,0.001843799,0.0069704,-1,-1,-1,-1,10.407336,"TUN_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31187421740847,0.17257865,1.95,1.95,1.95,0.02492199,,,1.95,0.02742135,0.005634325,10407336,285383.2030236,1.54932921792691,8325868.8,9.09389477549166,2081467.2,1.89506533125,10.6349994206122,1.04496690494807,0.1808509
0,1,"TUR","Turkey","ECA","N",2008,2008,"X",1.164342,1.95,434.7689,0.007067669,0.001888813,0.0008233015,0.002561441,0.3902054,344.121,0.2659554,-1,70.440032,"TUR_N2008X",0.02078,0.03615,0.04884,0.0604,0.07249,0.08609,0.1015,0.1224,0.1569,0.2944,1.10002812613001,0.192932331,1.95,1.95,1.95,0.006223795,,,1.95,0.007067669,0.001888813,70440032,497846.830525408,1.42886844304678,56352025.6,14.3853441364017,14088006.4,1.93158407325,17.3843190501807,1.04496690494807,0.1808509
0,0,"TKM","Turkmenistan","ECA","N",2008,1998,"X",1.527624,1.95,153.1655,0.1795016,0.04445189,0.01565976,0.05577232,0.4076536,112.2375,0.2778098,0.3609475,4.935762,"TKM_N1998X",0.02574,0.03567,0.04558,0.0559,0.06716,0.08016,0.09631,0.1188,0.1574,0.3173,1.26304311245259,0.0204984,1.95,1.95,1.95,0.1693403,,,1.95,0.1795016,0.04445189,4935762,885977.1762192,1.46710076400433,3948609.6,5.81625893200009,987152.4,1.5165940725,5.91532408461473,1.04496690494807,0.1808509
0,1,"TUV","Tuvalu","EAP","N",2008,2010,"X",1.172771,1.95,255.9093,0.02713015,0.002370436,0.00035297,0.002577432,0.3913903,191.6872,0.2538134,-1,0.01034,"TUV_N2010X",0.02686,0.03903,0.04865,0.05936,0.06928,0.08024,0.09682,0.116,0.1566,0.3072,1.6596350629167,0.17286985,1.95,1.95,1.95,0.02348081,,,1.94,0.02713015,0.002242809,10340,280.525751,1.77962312408888,8272,8.59845229663162,2068,1.9282447527,10.0347593597702,1.04496690494807,0.1808509
1,1,"UGA","Uganda","SSA","N",2008,,"X",946.8904,1.95,91.13807,0.4760672,0.1621268,0.07503681,0.226794,-1,-1,-1,-1,31.663896,"UGA_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.04748555143258,0.2760672,1.95,1.95,1.95,0.4600598,,,1.9,0.4600598,0.1540572,31663896,15074142.3098112,1.28591883666844,25331116.8,4.55046206228936,6332779.2,0.4864566,3.6237859869863,1.04496690494807,0.1808509
0,1,"UKR","Ukraine","ECA","N",2008,2008,"X",3.311232,1.95,352.5821,0.0001859754,2.681802e-05,7.305839e-06,3.153158e-05,0.2663823,309.8262,0.1154082,-1,46.2582,"UKR_N2008X",0.04077,0.05555,0.06504,0.07354,0.08285,0.09314,0.105,0.1203,0.1448,0.219,1.41877561990035,0.1998140246,1.95,1.95,1.95,9.957771e-05,,,1.91,0.0001859754,2.348488e-05,46258200,8602.88724828,1.66880614855513,37006560,11.5935860388826,9251640,1.949775719396,14.0022314126168,1.04496690494807,0.1808509
0,1,"GBR","United Kingdom","OHI","N",2008,2008,"Y",0.7564041,1.95,1433.906,0.002331309,0.001933775,0.001604029,0.004123865,0.3414079,1173.329,0.2082755,-1,61.806995,"GBR_N2008Y",0.02754,0.04462,0.05597,0.06614,0.07608,0.08819,0.1031,0.1223,0.1526,0.2634,0.332512675983504,0.197668691,1.95,1.95,1.95,0.002331309,,,1.9,0.002331309,0.001923314,61806995,144091.203706455,0.332513321914856,49445596,47.2514977190891,12361399,1.931728517,58.4447117063664,1.04496690494807,0.1808509
1,1,"USA","United States","OHI","N",2008,,"Y",1,1.95,1941.676,0.009989348,0.008840105,0.008143836,0.01049312,-1,-1,-1,-1,304.093966,"USA_N2007Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.153586925720905,0.190010652,1.95,1.95,1.95,0.009989348,,,1.9,0.009989348,0.008809862,304093966,3037700.45107417,0.224341353409652,243275172.8,64.477773178365,60818793.2,1.866306311,79.328327531839,1.04496690494807,0.1808509
0,1,"URY","Uruguay","LAC","N",2008,2008,"Y",16.42385,1.95,630.6447,0.00205485,0.0005032155,0.0002892585,0.0004429642,0.4514882,430.556,0.3491452,-1,3.350824,"URY_N2008Y",0.01967,0.03065,0.03997,0.05016,0.06185,0.07576,0.09386,0.1192,0.1649,0.344,0.829100355613052,0.19794515,1.95,1.95,1.95,0.001695185,,,1.95,0.00205485,0.0005032155,3350824,6885.4406964,1.47246138404263,2680659.2,20.7731844744039,670164.8,1.945093648875,25.4306320672333,1.04496690494807,0.1808509
0,1,"UZB","Uzbekistan","ECA","N",2008,2003,"X",635.7095,1.95,86.29615,0.4001596,0.1171767,0.05074234,0.1595542,0.352688,67.93591,0.2083109,-1,27.3028,"UZB_N2003X",0.02882,0.04537,0.05576,0.06444,0.07363,0.0843,0.09755,0.1162,0.1506,0.2833,1.10556963969799,0.2001596,1.95,1.95,1.95,0.3793217,,,1.9,0.3793217,0.1100114,27302800,10925477.52688,1.37899141992345,21842240,3.80987516617776,5460560,0.9048917,3.32019419828767,1.04496690494807,0.1808509
0,1,"VUT","Vanuatu","EAP","N",2008,2010,"X",115.8271,1.95,147.881,0.1435496,0.03571583,0.01327347,0.04576895,0.3762623,114.5245,0.2372648,-1,0.22534,"VUT_N2010X",0.02683,0.04062,0.05038,0.06101,0.07195,0.08338,0.09783,0.1199,0.1541,0.294,1.22529987403345,0.0564504,1.95,1.95,1.95,0.1334683,,,1.95,0.1435496,0.03571583,225340,32347.466864,1.46483063345352,180272,5.4312138150562,45068,1.6017706575,5.67685870548801,1.04496690494807,0.1808509
0,1,"VEN","Venezuela, Republica Bolivariana de","LAC","N",2008,2006,"Y",2.915005,1.95,378.6612,0.0899499,0.06695915,0.06091588,0.02006783,0.4694131,274.384,0.9647784,-1,28.141701,"VEN_N2006Y",0.005319,0.02652,0.03995,0.05226,0.06544,0.08005,0.09858,0.1245,0.1667,0.3407,0.175993519929688,0.1100501,1.95,1.95,1.95,0.08884375,,,1.95,0.0899499,0.06695915,28141701,2531343.1907799,0.498410365103241,22513360.8,13.6303521970557,5628340.2,1.2971482875,15.2371321062072,1.04496690494807,0.1808509
0,1,"VNM","Vietnam","EAP","N",2008,2008,"X",7624.973,1.95,131.3521,0.156167,0.03842211,0.01396271,0.04888647,0.3557031,102.3498,0.2084263,-1,85.1187,"VNM_N2008X",0.02973,0.04438,0.05373,0.06251,0.0723,0.08434,0.09862,0.1198,0.1543,0.2803,1.24136415204683,0.043833,1.95,1.95,1.95,0.1475111,,,1.95,0.156167,0.03842211,85118700,13292732.0229,1.47023721720978,68094960,4.84553539619741,17023740,1.5753844275,5.00418539997432,1.04496690494807,0.1808509
1,1,"WBG","West Bank and Gaza","MNA","N",2008,,"X",2.5228,1.95,296.12,0.01302686,0.002850958,0.0009846647,0.003537482,-1,-1,-1,-1,3.596688,"WBG_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.27650843505937,0.18697314,1.95,1.95,1.95,0.0101515,,,1.95,0.01302686,0.002850958,3596688,46853.55103968,1.52323805583233,2877350.4,9.84384341593584,719337.6,1.9222031595,11.6887642786181,1.04496690494807,0.1808509
1,1,"YEM","Yemen, Republic of","MNA","N",2008,,"X",111.303,1.95,143.1486,0.1157524,0.02351892,0.007499111,0.02891143,-1,-1,-1,-1,22.356391,"YEM_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.32823393038456,0.0842476,1.95,1.95,1.95,0.1081324,,,1.95,0.1157524,0.02351892,22356391,2587805.9135884,1.55379314813343,17885112.8,5.11892829165242,4471278.2,1.72069053,5.45264654558219,1.04496690494807,0.1808509
1,1,"ZMB","Zambia","SSA","N",2008,,"X",2505.341,1.95,79.31639,0.6348704,0.3210706,0.1965664,0.5286999,-1,-1,-1,-1,13.082517,"ZMB_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.756167615471488,0.4348704,1.95,1.95,1.95,0.6263147,,,1.9,0.6263147,0.3129167,13082517,8305702.8007968,0.963833894287716,10466013.6,5.46587438264743,2616503.4,-1.02270865,3.51525483373288,1.04496690494807,0.1808509
0,0,"ZWE","Zimbabwe","SSA","N",2008,2011,"X",0.5359763,1.95,107.4085,0.377376,0.1230337,0.05236132,0.1668516,0.4315358,74.73256,0.3111535,0.3883556,13.558469,"ZWE_N2011X",0.02476,0.03348,0.04258,0.0524,0.06346,0.07656,0.09323,0.1169,0.1583,0.3383,1.12010888886541,0.177376,1.95,1.95,1.95,0.3639889,,,1.9,0.3639889,0.1165161,13558469,5116640.797344,1.31425285391758,10846775.2,4.87496606485517,2711693.8,0.84309705,4.20327368270548,1.04496690494807,0.1808509
1,1,"ALB","Albania","ECA","N",2010,,"X",58.16801,1.95,233.0512,0.007706549,0.001637548,0.0005348332,0.002025436,-1,-1,-1,-1,2.913021,"ALB_N2008X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.31311806432544,0.192293451,1.95,1.95,1.95,0.007327242,,,1.94,0.007706549,0.001606264,2913021,22449.339074529,1.53564869956708,2330416.8,7.70953663013137,582604.2,1.9344192392,9.09384176554246,1.03816855668455,0.1573645
1,0,"DZA","Algeria","MNA","N",2010,,"X",31.77229,1.95,239.3513,0.007089241,0.001971887,0.001213552,0.001979731,-1,-1,-1,-1,36.117637,"DZA_N1995X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.749917845190926,0.192910759,1.95,1.95,1.95,0.006448441,,,1.95,0.007089241,0.001971887,36117637,256046.633043517,1.4076034796955,28894109.6,7.91521788245266,7223527.4,1.93077410175,9.35366126908305,1.03816855668455,0.1573645
0,1,"AGO","Angola","SSA","N",2010,2008.5,"X",73.83312,1.95,119.766,0.3198631,0.1036132,0.04760878,0.1443131,0.4271552,86.31158,0.3116315,-1,23.369131,"AGO_N2008X",0.02072,0.03357,0.04316,0.05305,0.06543,0.0792,0.09651,0.1229,0.1623,0.3231,1.05400295522192,0.1198631,1.95,1.95,1.95,0.305425,,,1.9,0.305425,0.09808685,23369131,7474922.6859661,1.3183368290997,18695304.8,5.16929021755344,4673826.2,1.018174925,4.6673466797089,1.03816855668455,0.1573645
0,1,"ARG","Argentina","LAC","U",2010,2010,"Y",2.768382,1.95,659.6783,0.0114269,0.003790843,0.002362452,0.003541822,0.4298894,493.2178,0.3401935,-1,37.499722868,"ARG_U2010Y",0.01616,0.03016,0.04175,0.05355,0.06703,0.0832,0.1018,0.1267,0.1695,0.3101,0.734760698345988,0.1885731,1.95,1.95,1.95,0.01106777,,,1.95,0.0114269,0.003790843,37499722.868,428505.583240349,1.30309280294743,29999778.2944,21.9236831221486,7499944.5736,1.91303928075,26.6318073031002,1.03816855668455,0.1573645
0,1,"ARM","Armenia","ECA","N",2010,2010,"X",183.7796,1.95,170.8421,0.02107277,0.003335029,0.000920811,0.004002572,0.2999258,142.1206,0.1487553,-1,2.877311,"ARM_N2010X",0.0389,0.05214,0.06075,0.06974,0.07907,0.0886,0.1004,0.1166,0.1435,0.2503,1.41159944936011,0.17892723,1.95,1.95,1.95,0.01903291,,,1.95,0.02107277,0.003335029,2877311,60632.91292147,1.64138814925613,2301848.8,5.70230126338652,575462.2,1.91748346725,6.54153735236558,1.03816855668455,0.1573645
0,1,"AUS","Australia","OHI","N",2010,2010,"Y",1.526641,1.95,1661.805,0.004980354,0.003210976,0.00257127,0.009244567,0.3465769,1339.579,0.2189461,-1,22.03175,"AUS_N2010Y",0.02759,0.04518,0.05476,0.06344,0.07413,0.08708,0.1031,0.1244,0.156,0.2643,0.388488328782277,0.195019646,1.95,1.95,1.95,0.004980354,,,1.9,0.004980354,0.003164414,22031750,109725.9142395,0.692779489168842,17625400,54.9046793839956,4406350,1.919938067,67.8133716476336,1.03816855668455,0.1573645
0,1,"AUT","Austria","OHI","N",2010,2010,"Y",0.8475838,1.95,1704.265,0.004952629,0.003569563,0.00279523,0.00845773,0.3025102,1488.061,0.1732279,-1,8.363404,"AUT_N2010Y",0.03091,0.0496,0.06086,0.0712,0.08161,0.09308,0.1062,0.1228,0.1484,0.2354,0.423006779821507,0.195047371,1.95,1.95,1.95,0.004952629,,,1.9,0.004952629,0.003533167,8363404,41420.837189116,0.54455496262692,6690723.2,56.3067998481112,1672680.8,1.9164349135,69.5591789428579,1.03816855668455,0.1573645
0,1,"AZE","Azerbaijan","ECA","N",2010,2005,"X",0.3294187,1.95,361.4798,0,0,0,0,0.1663503,334.092,0.04534925,-1,9.054332,"AZE_N2005X",0.06102,0.07269,0.0792,0.08484,0.08963,0.09554,0.1028,0.1123,0.1278,0.1741,,0.2,1.95,1.95,1.95,0,,,1.9,0,0,9054332,0,,7243465.6,,1810866.4,1.95,14.3678342465753,1.03816855668455,0.1573645
0,1,"BGD","Bangladesh","SAS","N",2010,2010,"X",24.84915,1.95,107.04,0.213936,0.04034753,0.01136645,0.04800641,0.3213032,85.0611,0.1675858,-1,152.149102,"BGD_N2010X",0.03853,0.05001,0.05833,0.0663,0.07488,0.08482,0.09735,0.1149,0.1456,0.2692,1.40065837983143,0.013936,1.95,1.95,1.95,0.1963112,,,1.91,0.1994307,0.03685446,152149102,32550170.285472,1.58223728825443,121719281.6,4.04626820611456,30429820.4,1.598039907,3.99939413283904,1.03816855668455,0.1573645
0,1,"BLR","Belarus","ECA","N",2010,2010,"X",1832.435,1.95,485.2324,0,0,0,0,0.285666,421.1145,0.134047,-1,9.490583,"BLR_N2010X",0.03647,0.05165,0.06203,0.07225,0.0823,0.09275,0.1056,0.1222,0.1462,0.2285,,0.2,1.95,1.95,1.95,0,,,1.9,0,0,9490583,0,,7592466.4,,1898116.6,1.95,19.4535575342466,1.03816855668455,0.1573645
0,1,"BEL","Belgium","OHI","N",2010,2010,"Y",0.879014,1.95,1454.166,0.002167455,0.0007277576,0.0002443563,0.0008867508,0.2837212,1292.756,0.1451963,-1,10.895586,"BEL_N2010Y",0.03285,0.05276,0.06461,0.07482,0.08425,0.09368,0.1049,0.1205,0.1444,0.2272,1.29525618832424,0.197832545,1.95,1.95,1.95,0.002167455,,,1.9,0.002167455,0.0006898708,10895586,23615.69235363,1.29525638594573,8716468.8,47.9092309525182,2179117.2,1.9434462274,59.2743850184925,1.03816855668455,0.1573645
0,1,"BLZ","Belize","LAC","N",2010,1999,"Y",1.182611,1.95,256.2773,0.1492395,0.06669845,0.04158919,0.1031019,0.5326277,152.1616,0.5582195,-1,0.321608,"BLZ_N1999Y",0.009305,0.02282,0.03405,0.04285,0.05338,0.06665,0.08484,0.1092,0.1526,0.4243,0.734095874791693,0.0507605,1.95,1.95,1.95,0.1443536,,,1.94,0.1492395,0.06627298,321608,47996.617116,1.07850165338265,257286.4,9.71436734661888,64321.6,1.307152094,10.2051558121164,1.03816855668455,0.1573645
1,1,"BEN","Benin","SSA","N",2010,,"X",224.9172,1.95,81.8943,0.5373299,0.1940541,0.09130677,0.2714581,-1,-1,-1,-1,9.199259,"BEN_N2003X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.03248163012273,0.3373299,1.95,1.95,1.95,0.5227209,,,1.9,0.5227209,0.1852227,9199259,4943036.9185441,1.24576691153796,7359407.2,4.37250544711178,1839851.8,0.19038435,3.31792309058219,1.03816855668455,0.1573645
1,1,"BTN","Bhutan","SAS","N",2010,,"X",16.96291,1.95,220.4764,0.04783372,0.009372638,0.002838706,0.01135686,-1,-1,-1,-1,0.727641,"BTN_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.35940035238745,0.15216628,1.95,1.95,1.95,0.04335692,,,1.95,0.04783372,0.009372638,727641,34805.77585452,1.56791296809029,582112.8,7.53391526129469,145528.2,1.8586167795,8.59601977772774,1.03816855668455,0.1573645
1,1,"BOL","Bolivia","LAC","N",2010,,"Y",2.906106,1.95,361.1272,0.09138504,0.04185875,0.02496348,0.0674413,-1,-1,-1,-1,9.918242,"BOL_N2009Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.787070242183534,0.10861496,1.95,1.95,1.95,0.08896518,,,1.95,0.09138504,0.04185875,9918242,906378.94189968,1.05680607569904,7934593.6,12.960494072201,1983648.4,1.5418771875,14.4553745387414,1.03816855668455,0.1573645
1,1,"BIH","Bosnia and Herzegovina","ECA","N",2010,,"X",0.8669357,1.95,593.2861,0.0007080013,0.000218915,8.5443e-05,0.0002802185,-1,-1,-1,-1,3.722084,"BIH_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.18891076445196,0.1992919987,1.95,1.95,1.95,0.0005880594,,,1.92,0.0007080013,0.000211273,3722084,2635.2403107092,1.34705725116606,2977667.2,19.5181616038603,744416.8,1.9479717792,23.8946276031452,1.03816855668455,0.1573645
